771	524288	87057
769	262144	87411
769	256	87548
514	262144	87844
769	262144	87903
514	0	87981
769	256	88040
1	262144	88328
514	262144	88336
769	262144	88395
1	524288	88452
514	0	88473
769	256	88532
769	65536	88740
514	262144	88828
514	0	88965
257	262144	89296
514	262144	89320
257	524288	89420
769	256	89424
514	0	89457
1	65536	89476
514	65536	89665
1	262144	89842
1	257	89989
514	0	90388
257	65536	90422
257	262144	90788
257	1	90935
769	262144	91076
769	256	91213
769	262144	91568
769	256	91705
514	262144	92009
769	262144	92060
514	0	92146
769	256	92197
1	262144	92474
514	262144	92501
769	262144	92552
1	524288	92598
514	0	92638
769	256	92689
769	65536	92897
514	262144	92993
514	0	93130
257	262144	93451
514	262144	93485
257	524288	93575
769	256	93589
514	0	93622
1	65536	93643
514	65536	93830
1	262144	94009
1	257	94156
514	0	94532
257	65536	94567
257	262144	94933
257	1	95080
769	262144	95250
769	256	95387
769	262144	95742
769	256	95879
514	262144	96134
769	262144	96234
514	0	96271
769	256	96371
514	262144	96626
1	262144	96641
769	262144	96726
514	0	96763
1	524288	96765
769	256	96863
769	65536	97071
514	262144	97118
514	0	97255
257	262144	97596
514	262144	97610
257	524288	97720
514	0	97747
769	256	97768
1	65536	97821
514	65536	97955
1	262144	98187
1	257	98334
514	0	98686
257	65536	98720
257	262144	99086
257	1	99233
769	262144	99436
769	256	99573
769	262144	99928
769	256	100065
514	262144	100314
769	262144	100420
514	0	100451
769	256	100557
514	262144	100806
1	262144	100819
769	262144	100912
1	524288	100943
514	0	100943
769	256	101049
769	65536	101257
514	262144	101298
514	0	101435
257	262144	101784
514	262144	101790
257	524288	101908
769	256	101914
514	0	101927
1	65536	101967
514	65536	102135
1	262144	102333
1	257	102480
514	0	102839
257	65536	102874
257	262144	103240
257	1	103387
256	65536	103441
512	65536	103452
2	65536	103457
768	65536	103460
3	65536	103460
513	65536	103468
258	65536	103468
259	65536	103470
515	65536	103481
770	65536	103486
771	65536	103489
256	262144	103492
512	262144	103503
2	262144	103508
768	262144	103511
3	262144	103511
513	262144	103519
258	262144	103519
259	262144	103521
515	262144	103532
770	262144	103537
771	262144	103540
769	262144	103582
256	524288	103624
512	524288	103635
2	524288	103640
768	524288	103643
3	524288	103643
513	524288	103651
258	524288	103651
259	524288	103653
515	524288	103664
770	524288	103669
771	524288	103672
769	256	103719
769	262144	104074
769	256	104211
514	262144	104481
769	262144	104566
514	0	104618
769	256	104703
514	262144	104973
769	262144	105058
1	262144	105070
514	0	105110
1	524288	105194
769	256	105195
769	65536	105403
514	262144	105465
514	0	105602
514	262144	105957
257	262144	106008
769	256	106071
514	0	106094
1	65536	106125
257	524288	106132
514	65536	106302
1	262144	106491
1	257	106638
514	0	106993
257	65536	107028
257	262144	107394
257	1	107541
769	262144	107740
769	256	107877
769	262144	108232
769	256	108369
514	262144	108621
769	262144	108724
514	0	108758
769	256	108861
514	262144	109113
769	262144	109216
1	262144	109228
514	0	109250
1	524288	109352
769	256	109353
769	65536	109561
514	262144	109605
514	0	109742
514	262144	110097
257	262144	110162
514	0	110234
769	256	110237
257	524288	110286
1	65536	110290
514	65536	110442
1	262144	110656
1	257	110803
514	0	111160
257	65536	111195
257	262144	111561
257	1	111708
769	262144	111915
769	256	112052
769	262144	112407
769	256	112544
514	262144	112807
769	262144	112899
514	0	112944
769	256	113036
514	262144	113299
769	262144	113391
1	262144	113393
514	0	113436
1	524288	113517
769	256	113528
769	65536	113736
514	262144	113791
514	0	113928
514	262144	114283
257	262144	114329
769	256	114420
514	0	114420
257	524288	114453
1	65536	114472
514	65536	114628
1	262144	114838
1	257	114985
514	0	115351
257	65536	115386
257	262144	115752
257	1	115899
769	262144	116107
769	256	116244
769	262144	116599
769	256	116736
514	262144	117007
769	262144	117091
514	0	117144
769	256	117228
514	262144	117499
1	262144	117575
769	262144	117583
514	0	117636
1	524288	117699
769	256	117720
769	65536	117928
514	262144	117991
514	0	118128
514	262144	118483
257	262144	118520
769	256	118620
514	0	118620
257	524288	118644
1	65536	118672
514	65536	118828
1	262144	119038
1	257	119185
514	0	119530
257	65536	119564
257	262144	119930
256	65536	120056
512	65536	120067
2	65536	120072
768	65536	120075
3	65536	120075
257	1	120077
513	65536	120083
258	65536	120083
259	65536	120085
515	65536	120096
770	65536	120101
771	65536	120104
256	262144	120107
512	262144	120118
2	262144	120123
768	262144	120126
3	262144	120126
513	262144	120134
258	262144	120134
259	262144	120136
515	262144	120147
770	262144	120152
771	262144	120155
256	524288	120239
512	524288	120250
2	524288	120255
768	524288	120258
3	524288	120258
513	524288	120266
258	524288	120266
259	524288	120268
515	524288	120279
770	524288	120284
771	524288	120287
769	262144	120316
769	256	120453
769	262144	120808
769	256	120945
514	262144	121167
769	262144	121300
514	0	121304
769	256	121437
514	262144	121659
1	262144	121775
769	262144	121792
514	0	121796
1	524288	121899
769	256	121929
769	65536	122137
514	262144	122151
514	0	122288
514	262144	122643
257	262144	122698
514	0	122780
257	524288	122822
769	256	122834
1	65536	122886
514	65536	122988
1	262144	123252
1	257	123399
514	0	123719
257	65536	123753
257	262144	124119
257	1	124266
769	262144	124537
769	256	124674
769	262144	125029
769	256	125166
514	262144	125382
514	0	125519
769	262144	125521
769	256	125658
514	262144	125874
1	262144	125989
514	0	126011
769	262144	126013
1	524288	126113
769	256	126150
769	65536	126358
514	262144	126366
514	0	126503
514	262144	126858
257	262144	126887
514	0	126995
257	524288	127011
769	256	127015
1	65536	127068
514	65536	127203
1	262144	127434
1	257	127581
514	0	127907
257	65536	127942
257	262144	128308
257	1	128455
769	262144	128683
769	256	128820
769	262144	129175
769	256	129312
514	262144	129549
769	262144	129667
514	0	129686
769	256	129804
514	262144	130041
769	262144	130159
1	262144	130171
514	0	130178
1	524288	130295
769	256	130296
769	65536	130504
514	262144	130533
514	0	130670
514	262144	131025
257	262144	131076
514	0	131162
769	256	131172
257	524288	131200
1	65536	131225
514	65536	131370
1	262144	131591
1	257	131738
514	0	132061
257	65536	132096
257	262144	132462
257	1	132609
769	262144	132841
769	256	132978
769	262144	133333
769	256	133470
514	262144	133689
769	262144	133825
514	0	133826
769	256	133962
514	262144	134181
769	262144	134317
514	0	134318
1	262144	134328
1	524288	134452
769	256	134454
769	65536	134662
514	262144	134673
514	0	134810
514	262144	135165
257	262144	135230
514	0	135302
769	256	135338
257	524288	135354
1	65536	135391
514	65536	135510
1	262144	135757
1	257	135904
514	0	136228
257	65536	136263
257	262144	136629
256	65536	136671
512	65536	136682
2	65536	136687
768	65536	136690
3	65536	136690
513	65536	136698
258	65536	136698
259	65536	136700
515	65536	136711
770	65536	136716
771	65536	136719
256	262144	136722
512	262144	136733
2	262144	136738
768	262144	136741
3	262144	136741
513	262144	136749
258	262144	136749
259	262144	136751
515	262144	136762
770	262144	136767
771	262144	136770
257	1	136776
256	524288	136854
512	524288	136865
2	524288	136870
768	524288	136873
3	524288	136873
513	524288	136881
258	524288	136881
259	524288	136883
515	524288	136894
770	524288	136899
771	524288	136902
769	262144	137016
769	256	137153
769	262144	137508
769	256	137645
514	262144	137875
769	262144	138000
514	0	138012
769	256	138137
514	262144	138367
769	262144	138492
1	262144	138494
514	0	138504
1	524288	138618
769	256	138629
769	65536	138837
514	262144	138859
514	0	138996
514	262144	139351
257	262144	139397
514	0	139488
257	524288	139521
769	256	139521
1	65536	139573
514	65536	139696
1	262144	139939
1	257	140086
514	0	140419
257	65536	140454
257	262144	140820
257	1	140967
769	262144	141208
769	256	141345
769	262144	141700
769	256	141837
514	262144	142075
769	262144	142192
514	0	142212
769	256	142329
514	262144	142567
1	262144	142676
769	262144	142684
514	0	142704
1	524288	142800
769	256	142821
769	65536	143029
514	262144	143059
514	0	143196
514	262144	143551
257	262144	143588
514	0	143688
257	524288	143712
769	256	143721
1	65536	143773
514	65536	143896
1	262144	144139
1	257	144286
514	0	144598
257	65536	144632
257	262144	144998
257	1	145145
769	262144	145417
769	256	145554
769	262144	145909
769	256	146046
514	262144	146235
514	0	146372
769	262144	146401
769	256	146538
514	262144	146727
514	0	146864
1	262144	146876
769	262144	146893
1	524288	147000
769	256	147030
514	262144	147219
769	65536	147238
514	0	147356
514	262144	147711
257	262144	147766
514	0	147848
257	524288	147890
769	256	147935
1	65536	147987
514	65536	148056
1	262144	148353
1	257	148500
514	0	148787
257	65536	148821
257	262144	149187
257	1	149334
769	262144	149638
769	256	149775
769	262144	150130
769	256	150267
514	262144	150450
514	0	150587
769	262144	150622
769	256	150759
514	262144	150942
514	0	151079
1	262144	151090
769	262144	151114
1	524288	151214
769	256	151251
514	262144	151434
769	65536	151459
514	0	151571
514	262144	151926
257	262144	151955
514	0	152063
257	524288	152079
769	256	152116
1	65536	152168
514	65536	152271
1	262144	152534
1	257	152681
514	0	152975
257	65536	153010
256	65536	153286
512	65536	153297
2	65536	153302
768	65536	153305
3	65536	153305
513	65536	153313
258	65536	153313
259	65536	153315
515	65536	153326
770	65536	153331
771	65536	153334
256	262144	153337
512	262144	153348
2	262144	153353
768	262144	153356
3	262144	153356
513	262144	153364
258	262144	153364
259	262144	153366
257	262144	153376
515	262144	153377
770	262144	153382
771	262144	153385
256	524288	153469
512	524288	153480
2	524288	153485
768	524288	153488
3	524288	153488
513	524288	153496
258	524288	153496
259	524288	153498
515	524288	153509
770	524288	153514
771	524288	153517
257	1	153523
769	262144	153784
769	256	153921
769	262144	154276
769	256	154413
514	262144	154617
514	0	154754
769	262144	154768
769	256	154905
514	262144	155109
514	0	155246
769	262144	155260
1	262144	155271
1	524288	155395
769	256	155397
514	262144	155601
769	65536	155605
514	0	155738
514	262144	156093
257	262144	156144
514	0	156230
257	524288	156268
769	256	156273
1	65536	156326
514	65536	156438
1	262144	156692
1	257	156839
514	0	157129
257	65536	157164
257	262144	157530
257	1	157677
769	262144	157942
769	256	158079
769	262144	158434
769	256	158571
514	262144	158757
514	0	158894
769	262144	158926
769	256	159063
514	262144	159249
514	0	159386
769	262144	159418
1	262144	159429
1	524288	159553
769	256	159555
514	262144	159741
769	65536	159763
514	0	159878
514	262144	160233
257	262144	160298
514	0	160370
257	524288	160422
769	256	160439
1	65536	160492
514	65536	160578
1	262144	160858
1	257	161005
514	0	161296
257	65536	161331
257	262144	161697
257	1	161844
769	262144	162117
769	256	162254
769	262144	162609
769	256	162746
514	262144	162943
514	0	163080
769	262144	163101
769	256	163238
514	262144	163435
514	0	163572
769	262144	163593
1	262144	163595
1	524288	163719
769	256	163730
514	262144	163927
769	65536	163938
514	0	164064
514	262144	164419
257	262144	164465
514	0	164556
257	524288	164589
769	256	164622
1	65536	164676
514	65536	164764
1	262144	165042
1	257	165189
514	0	165487
257	65536	165522
257	262144	165888
257	1	166035
769	262144	166309
769	256	166446
769	262144	166801
769	256	166938
514	262144	167143
514	0	167280
769	262144	167293
769	256	167430
514	262144	167635
514	0	167772
1	262144	167779
769	262144	167785
1	524288	167903
769	256	167922
514	262144	168127
769	65536	168130
514	0	168264
514	262144	168619
257	262144	168656
514	0	168756
257	524288	168780
769	256	168822
1	65536	168874
514	65536	168964
1	262144	169240
1	257	169387
514	0	169666
257	65536	169700
256	65536	169901
512	65536	169912
2	65536	169917
768	65536	169920
3	65536	169920
513	65536	169928
258	65536	169928
259	65536	169930
515	65536	169941
770	65536	169946
771	65536	169949
256	262144	169952
512	262144	169963
2	262144	169968
768	262144	169971
3	262144	169971
513	262144	169979
258	262144	169979
259	262144	169981
515	262144	169992
770	262144	169997
771	262144	170000
257	262144	170066
256	524288	170084
512	524288	170095
2	524288	170100
768	524288	170103
3	524288	170103
513	524288	170111
258	524288	170111
259	524288	170113
515	524288	170124
770	524288	170129
771	524288	170132
257	1	170213
769	262144	170518
769	256	170655
769	262144	171010
769	256	171147
514	262144	171303
514	0	171440
769	262144	171502
769	256	171639
514	262144	171795
514	0	171932
1	262144	171977
769	262144	171994
1	524288	172101
769	256	172131
514	262144	172287
769	65536	172339
514	0	172424
514	262144	172779
257	262144	172834
514	0	172916
257	524288	172958
769	256	173036
1	65536	173090
514	65536	173124
1	262144	173456
1	257	173603
514	0	173855
257	65536	173889
257	262144	174255
257	1	174402
769	262144	174739
769	256	174876
769	262144	175231
769	256	175368
514	262144	175518
514	0	175655
769	262144	175723
769	256	175860
514	262144	176010
514	0	176147
1	262144	176193
769	262144	176215
1	524288	176317
769	256	176352
514	262144	176502
769	65536	176560
514	0	176639
514	262144	176994
257	262144	177023
514	0	177131
257	524288	177147
769	256	177217
1	65536	177269
514	65536	177339
1	262144	177635
1	257	177782
514	0	178043
257	65536	178078
257	262144	178444
257	1	178591
769	262144	178885
769	256	179022
769	262144	179377
769	256	179514
514	262144	179685
514	0	179822
769	262144	179869
769	256	180006
514	262144	180177
514	0	180314
769	262144	180361
1	262144	180372
1	524288	180496
769	256	180498
514	262144	180669
769	65536	180706
514	0	180806
514	262144	181161
257	262144	181212
514	0	181298
257	524288	181336
769	256	181374
1	65536	181427
514	65536	181506
1	262144	181793
1	257	181940
514	0	182197
257	65536	182232
257	262144	182598
257	1	182745
769	262144	183043
769	256	183180
769	262144	183535
769	256	183672
514	262144	183825
514	0	183962
769	262144	184027
769	256	184164
514	262144	184317
514	0	184454
769	262144	184519
1	262144	184530
1	524288	184654
769	256	184656
514	262144	184809
769	65536	184864
514	0	184946
514	262144	185301
257	262144	185366
514	0	185438
257	524288	185490
769	256	185540
1	65536	185592
514	65536	185646
1	262144	185958
1	257	186105
514	0	186364
257	65536	186399
256	65536	186516
512	65536	186527
2	65536	186532
768	65536	186535
3	65536	186535
513	65536	186543
258	65536	186543
259	65536	186545
515	65536	186556
770	65536	186561
771	65536	186564
256	262144	186567
512	262144	186578
2	262144	186583
768	262144	186586
3	262144	186586
513	262144	186594
258	262144	186594
259	262144	186596
515	262144	186607
770	262144	186612
771	262144	186615
256	524288	186699
512	524288	186710
2	524288	186715
768	524288	186718
3	524288	186718
513	524288	186726
258	524288	186726
259	524288	186728
515	524288	186739
770	524288	186744
771	524288	186747
257	262144	186765
257	1	186912
769	262144	187218
769	256	187355
769	262144	187710
769	256	187847
514	262144	188011
514	0	188148
769	262144	188202
769	256	188339
514	262144	188503
514	0	188640
769	262144	188694
1	262144	188695
1	524288	188819
769	256	188831
514	262144	188995
769	65536	189039
514	0	189132
514	262144	189487
257	262144	189533
514	0	189624
257	524288	189657
769	256	189723
1	65536	189777
514	65536	189832
1	262144	190143
1	257	190290
514	0	190555
257	65536	190590
257	262144	190956
257	1	191103
769	262144	191410
769	256	191547
769	262144	191902
769	256	192039
514	262144	192211
514	0	192348
769	262144	192394
769	256	192531
514	262144	192703
514	0	192840
1	262144	192880
769	262144	192886
1	524288	193004
769	256	193023
514	262144	193195
769	65536	193231
514	0	193332
514	262144	193687
257	262144	193724
514	0	193824
257	524288	193848
769	256	193923
1	65536	193977
514	65536	194032
1	262144	194343
1	257	194490
514	0	194734
257	65536	194768
257	262144	195134
257	1	195281
769	262144	195619
769	256	195756
769	262144	196111
769	256	196248
514	262144	196371
514	0	196508
769	262144	196603
769	256	196740
514	262144	196863
514	0	197000
1	262144	197080
769	262144	197095
1	524288	197204
769	256	197232
514	262144	197355
769	65536	197440
514	0	197492
514	262144	197847
257	262144	197902
514	0	197984
257	524288	198026
769	256	198137
1	65536	198191
514	65536	198192
1	262144	198557
1	257	198704
514	0	198923
257	65536	198957
257	262144	199323
257	1	199470
769	262144	199840
769	256	199977
769	262144	200332
769	256	200469
514	262144	200586
514	0	200723
769	262144	200824
769	256	200961
514	262144	201078
514	0	201215
1	262144	201294
769	262144	201316
1	524288	201418
769	256	201453
514	262144	201570
769	65536	201661
514	0	201707
514	262144	202062
257	262144	202091
514	0	202199
257	524288	202215
769	256	202318
